RaceID|Name|Gender|Age|Time1|Time2|Shoes
NY18|Rickard Bergengren|M|25-34|2:53:55|2:53:55|ASICS Gel Kayano 18
NY18|Robby Pickard|M|25-34|2:53:57|2:53:57|New Balance 1400
NY18|Craig Kochis|M|25-34|2:53:58|2:54:20|Nike VaporFly 4%
NY18|Nick Magel|M|35-44|2:53:59|2:54:15|Nike Zoom Elite 9 II
NY18|Ivo Prochazka|M|45-54|2:54:03|2:54:03|
NY18|Ivo Prochazka|M|45-54|2:54:03|2:54:03|On Cloudflash
NY18|Erik Aschan|M|35-44|2:54:03|2:54:09|
NY18|俊豪 黃|M|35-44|2:54:04|2:54:12|adidas Boston Boost 6
NY18|Colin Kiviaho|M|35-44|2:54:06|2:54:06|
NY18|Nick Tustison|M||2:54:08|2:57:46|Nike Vaporfly 4% Flyknit (orange/white)
NY18|Niklas Henningsson|M||2:54:08|2:54:08|
NY18|Ryan Hopper|M||2:54:11|2:54:11|Brooks Ravenna 9 #2
NY18|Sean Reilly|M|25-34|2:54:12|2:54:12|New Balance 880v7
NY18|Pat Schneider|M|45-54|2:54:15|2:54:07|
NY18|🇨🇴🇪🇸Carlos Verano Gonzalez🏊‍♂️🚴🏃|M|45-54|2:54:17|2:54:17|
NY18|Amar Kuchinad|M|45-54|2:54:22|2:54:22|Nike Vaporfly 4% Flyknit Orange (11/1/2018)
